tv,season,episode_number,title,airdate,rating,total_votes,episode_desc,encoded_title,show_desc
Naruto: Shippûden,1,205,Sensen fukoku,"Mar 31, 2011",8.3,348,Madara reveals the origin of the tailed beasts; the TEN TAILS.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,206,Sakura no omoi,"Apr 7, 2011",7.3,343,"The Kage respond to Madara's declaration of war by forming the Allied Shinobi Forces, with the Raikage as their leader. Meanwhile, Sakura arrives in the Land of Iron to speak with Naruto, but her confession surprises him. Elsewhere, Kisame appears before Killer Bee and his master as an unwelcome guest.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,207,Bijû VS o no nai Bijû,"Apr 14, 2011",8.3,350,"Killer Bee engages in a deadly battle against Kisame, who has come to capture the Eight Tails. Kisame reveals to Killer Bee that his weapon, Samehada, possesses the ability to rob and convert enemy chakra into the wielder's own strength. Now infused with more strength, Kisame shows his true power as the Tailless Tailed Beast. Elsewhere, while in pursuit of Danzo, Ao f... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,208,Tomo to shite,"Apr 21, 2011",7.8,330,"As Sai rats out on Sakura, Naruto hyperventilates. Meanwhile, Madara and Sasuke make their assault on Danzo and his bodyguards.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,209,Danzô no migiude,"Apr 28, 2011",8.5,503,"Kakashi races to stop Sakura from fighting Sasuke herself leading Narutoto over think the situation and pass out. Meanwhile, Sasuke battles Danzo, but there's something strange about his opponent.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,210,Kinjirareta dôjutsu,"May 5, 2011",8.5,405,"Danzo's uncanny jutsu prevents Sasuke from landing a clean hit on his enemy. As Karin attempts to analyze Danzo's jutsu, Madara recognizes it as Izanagi, the Uchiha's forbidden Visual Jutsu and ultimate genjutsu technique that enables the user to control the space between fantasy and reality.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,211,Shimura Danzô,"May 12, 2011",7.9,549,"Danzo believes he's won the battle against Sasuke. Little does he realize, Sasuke placed him under genjutsu before they last exchanged blows. Not knowing his Izanagi has already expired, Danzo finds himself severely wounded and beginning to lose control over the First Hokage's cells inside of him. Still determined to survive and achieve his goal, Danzo decides to take... Read all",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,212,Sakura no kakugo,"May 19, 2011",6.9,309,"Having tracked down Sasuke's whereabouts with Kiba's nose, Sakura attempts to put her allies to sleep and carry out the task of killing Sasuke herself. As Sakura heads toward Sasuke, she begins to recollect her fond memories of Team 7.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,213,Ushinawareta kizuna,"May 26, 2011",6.4,307,"Memories from his childhood course through Naruto's mind as he rests to recover from his hyperventilation. Now realizing what it means to gain something dear and then lose it, Naruto sneaks out of the inn to follow behind Sakura and Kakashi to find Sasuke.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,214,Seoubeki omoni,"Jun 2, 2011",7.1,313,"Sakura tells Sasuke that she wishes to desert the village and join him. A skeptical Sasuke tells Sakura he will believe her if she can finish off Karin. When Sakura hesitates to do so, Sasuke attacks her with Chidori but is stopped by Kakashi, who has arrived in the nick of time.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,215,Shukumei no futari,"Jun 9, 2011",7.4,318,"Naruto reproaches Sasuke for attempting to kill Sakura. Then Sasuke reveals that he killed Danzo with his own hands. He goes on to declare his intent to purify the Uchiha Clan's name by annihilating the Hidden Leaf, whom he holds responsible for dishonoring the Uchiha Clan. Naruto, ignoring Kakashi's order to leave with Sakura, charges toward Sasuke with his Rasengan.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,216,Ichiryû no shinobi,"Jun 16, 2011",7.6,338,"After White Zetsu prevents Naruto from defeating Sasuke, Naruto throws his goal of becoming Hokage away and refuses to kill Sasuke just to end his life as a renegade.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,217,Sen'nyûsha,"Jun 23, 2011",7.5,313,"Killer Bee returns to the Hidden Cloud Village to the delight of Omoi and Karui. He has brought Kisame's sword, Samehada, with him. Bee believes the sword has taken a liking to him but is unaware that this is all just part of the Akatsuki's plan. Meanwhile, Sai informs the Leaf Shinobi of Danzo's fate.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,218,Ugokidasu taikoku,"Jun 30, 2011",7.3,313,"The formation of the Allied Shinobi Forces is ratified by the Feudal Lords of the Five Great Nations. Each Kage returns to their village to prepare for the coming war. Meanwhile, Naruto has returned to the Leaf Village and asks Shikamaru to gather up his friends.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,219,Hokage Hatake Kakashi,"Jul 7, 2011",8.1,358,The Elder declares Kakashi Hatake as the 6th Hokage.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,220,Ôgama sen'nin no yogen,"Jul 21, 2011",7.3,307,"Naruto is summoned to Mt. Myoboku to face the Great Elder. Meanwhile, Tsunade calls a meeting to discuss the inevitable war with the Akatsuki.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,221,Kurairi,"Jul 28, 2011",7.9,322,Anko and a group on Leaf ninja discover Madara's location. At the same time Kabuto requests partnership with Madara in the upcoming war. Madara is unable to say no. Meanwhile Naruto continues to remain in Mt. Myobuko.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,222,Gokage no ketsudan,"Jul 28, 2011",7.3,299,"The five Kage make the decision to keep Bee and Naruto out of the war. Meanwhile, Naruto and Yamato are taken to a remote island for training.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,223,Seinen to umi,"Aug 4, 2011",5.8,233,"Naruto, Yamato, Might Guy and Aoba are ready to depart for the remote island. When suddenly, Aoba and Guy are attacked by a giant marlin.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,224,Benisu no shônin,"Aug 11, 2011",5.6,224,"Guy becomes extremely seasick resulting in a stop at a nearby island. Naruto finds Sakura, Ino and Choji who are on their own special mission.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,225,Norowareta no yûreisen,"Aug 18, 2011",5.5,226,Naruto and the crew encounter a ghost ship. After boarding Naruto comes into contact with a boy called Hishaku who's shipmates were killed by a giant sea creature.,tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,226,Senkan no shima,"Aug 25, 2011",5.2,251,"Naruto's ship gets caught in a unique storm. The storm is the work of a group of savage pirates. After barely escaping their clutches, the crew wash up on an island which seems to have a devastating history.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
Naruto: Shippûden,1,227,Bôkyaku no shima,"Sep 1, 2011",5.5,225,"Naruto's ship is caught in another storm, when suddenly Guy is taken by a giant bird to a nearby island. After investigating the island Naruto finds that everything is a little bigger than normal.",tt0988824,"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
