tv,season,episode_number,title,airdate,rating,total_votes,desc,encoded_title
One Piece,1,316,Shanks Ugoku! Bousou Suru Jidai e no Kusabi,"Jul 1, 2007",9.3,1000,Shanks meets up with Whitebeard despite all the efforts made by the World Government to avoid it. His main reason for the meeting: a request to stop Ace from chasing after his former-crew mate Blackbeard.,tt0388629
One Piece,1,317,Yagara o Sagasu Shoujo! Mizu no Miyako Daisousasen,"Jul 8, 2007",6.5,226,"While walking around Water 7, Luffy and Chopper meet a young girl named Abi, who's searching for her pet Aobire that has been missing during the Aqua Laguna incident.",tt0388629
One Piece,1,318,Haha wa Tsuyoshi! Zoro no Dotabata Kaji Tetsudai,"Jul 15, 2007",6.3,240,"After being denied from various Sword Shops to get Yubashiri repaired, Zoro is tricked into becoming the new ""Big Brother"" to the Family of Aunt.",tt0388629
One Piece,1,319,Sanji Shougeki! Nazo no Jii-san to Gekiuma Ryouri,"Jul 22, 2007",6.8,229,"While out shopping with Chimney, Sanji is persuaded by her to go to a good cook, whom she calls grandpa. The old man teaches Sanji the reason why his food tastes so good, salt which is produced by the Aqua Laguna.",tt0388629
One Piece,1,320,Tsui ni Zen'in Shoukin Kubi! 6-okugoe no Ichimi!,"Aug 19, 2007",8.1,265,"While Usopp plots to get back in the Straw Hat Pirates, Franky, Iceburg and the Galley-La foremen are hard at work putting the finishing touches on the new ship.",tt0388629
One Piece,1,321,Umi o Nozomu Hyakujuu no Ou! Yume no Fune Doudou Kansei!,"Aug 26, 2007",8.1,255,"Soon after Sanji, Nami, and Chopper complain and object their new bounties, the Straw Hat Pirates depart to see Iceburg and their new ship.",tt0388629
One Piece,1,322,Saraba Itoshiki Kobun-tachi! Franky Tatsu,"Sep 2, 2007",8.1,256,"Franky has chased his swim briefs to the Straw Hats' new ship , but still refuses to go with them, necessitating some extra...""persuasion"" from Robin and Iceburg .",tt0388629
One Piece,1,323,Shukkou Mizu no Miyako! Otoko Usopp Kettou no Kejime,"Sep 9, 2007",8.3,273,"The departure of the Straw Hats from Water 7 is hastened when Vice Admiral Garp, under watch from Aokiji, comes to attack them. Usopp has to do some soul-searching to realize what he really needs to do to rejoin the crew.",tt0388629
One Piece,1,324,Meguru Tehaisho! Kokyou wa Odoru Fune wa Susumu!,"Sep 16, 2007",8.2,265,The Thousand Sunny finally gets its name and the Straw Hat Pirates make their getaway from Vice Admiral Garp as their hometowns get word of their new bounties.,tt0388629
One Piece,1,325,Saikyou no Nouryoku! Ace o Osou Kurohige no Yami,"Sep 23, 2007",9.3,985,"Three days before Luffy left Water 7, Ace finally catches up to Blackbeard on Banaro Island, but his attempt to fight him reveals Teach's darkest secret: the control of the Yami Yami no Mi, said to be the most evil of the Devil Fruits.",tt0388629
One Piece,1,326,Nazo no Kaizoku Goikkou! Sunny-gou to Kiken na Wana,"Oct 14, 2007",7.0,215,"After departing Water 7, the Straw Hats find a lone ship, badly damaged with no sail and flag. They decide to approach to check if everything is all right.",tt0388629
One Piece,1,327,Sunny-gou Pinch! Unare Chousoku no Himitsu Mecha,"Oct 21, 2007",6.5,222,"The Straw Hats find themselves surrounded by a fleet of Marine ships, which is actually a trap. They escape using the Soldier Dock System, with the tattered pirate ship in tow.",tt0388629
One Piece,1,328,Shinsekai ni Shizumu Yume! Shitsui no Kaizoku Puzzle,"Oct 28, 2007",6.6,222,"Trapped by moving icebergs, the Straw Hats try to figure a way out avoiding numerous dangers as the Bounty Hunters draw closer. The captain of the Phoenix Pirates, Puzzle awakens after Chopper's treatment.",tt0388629
One Piece,1,329,Osoikuru Shikaku-tachi! Hyoujou Dai Battle Kaishi,"Nov 4, 2007",6.9,219,"Using the Shark Submerge III, Nami and Franky find out that penguins are moving the icebergs. Afterwards, they are attacked by Hockera. Usopp and Sanji are knocked off the Thousand Sunny by an iceberg,",tt0388629
One Piece,1,330,Dai Kusen Mugiwara Ichimi! Hata ni Kakeru Kaizoku Tamashii,"Nov 11, 2007",6.7,216,"The fights continue with Luffy, distracted due to the lost flag, has initial trouble with Brindo, but the Phoenix Pirates help capture him.",tt0388629
One Piece,1,331,Atsukurushisa Zenkai! Semaru Futago no Jiryoku Power,"Nov 18, 2007",6.7,217,The fight against the Accino brothers continues while Zoro accidentally arrives to Lovely Land and meets Papa.,tt0388629
One Piece,1,332,Dai Konran no Yakata! Ikaru Don to Toraware no Ichimi,"Nov 25, 2007",6.7,213,"Zoro, Nami, Sanji, Usopp and Franky gather in the ice cell where the Accino brothers left them. Robin manages Lil to get them coke and Franky sets them free. Luffy and Chopper head to Lovely land.",tt0388629
One Piece,1,333,Fushichou Futatabi! Tomo ni Chikau Kaizokuki no Yume,"Dec 2, 2007",6.6,216,"The crew decides to fool Luffy so they can recover the flag. Robin and Zoro go for it but Robin gets into trouble, while the Accino family is defeated. Don Accino goes mad when he sees his children beaten.",tt0388629
One Piece,1,334,Atsu Atsu Choukessen! Luffy VS Shakunetsu no Don,"Dec 9, 2007",6.9,212,The crew goes into the mansion to get the flag back while Luffy finds a way to fight Don Accino. Robin gives Lil hope.,tt0388629
One Piece,1,335,Shin Sekai de Matsu! Isamashiki Kaizoku to no Wakare,"Dec 16, 2007",6.8,214,Luffy defeats Don Accino while the crew succeeds in the restoring of the flag before Luffy notices. Campaccino comes for revenge and the Straw Hat pirates farewell the Phoenix.,tt0388629
One Piece,1,336,Shutsudou Chopperman! Mamore Nagisa no TV-kyoku,"Dec 23, 2007",5.6,312,The adventures of Chopperman the hero and his battle against evil Usodabada.,tt0388629
One Piece,1,337,Ma no Umi Totsunyuu! Kiri ni Ukabu Nazo no Gaikotsu,"Jan 6, 2008",8.3,274,"The crew is surrounded by a dense fog and they meet skeleton Brook, who tells them his sad story.",tt0388629
One Piece,1,338,Hito ni Aeta Yorokobi! Gaikotsu Shinshi no Shoutai,"Jan 13, 2008",8.1,255,"Onboard the Thousand Sunny, Brook tells his story of being a musician before being killed. However, his spirit was able to reanimate his skeleton due to the power of the Yomi Yomi no Mi.",tt0388629
One Piece,1,339,Kai Genshou Zokuzoku! Thriller Bark Jouriku,"Jan 20, 2008",7.8,248,"After getting stranded at Thriller Bark, Chopper, Nami, and Usopp are chased by a three headed beast. Back on the boat, Luffy and the rest of the Straw Hats are terrorized by an unseen enemy!",tt0388629
One Piece,1,340,Tensai to Yobareta Otoko! Hogback Arawaru!,"Jan 27, 2008",7.8,246,"Chopper, Nami, and Usopp get scared out of their minds when they encounter a graveyard full of zombies! Meanwhile, the rest of the crew gets trapped in super creepy sea web!",tt0388629
One Piece,1,341,Nami Dai Pinch! Zombie Yashiki to Toumei Ningen,"Feb 3, 2008",7.9,253,"Nami, Usopp and Chopper meet Dr Hogback and they spend a crazy night in his castle. The rest of the crew is crossing the forest in order to rescue them.",tt0388629
One Piece,1,342,Zombie no Nazo! Akumu no Hogback Kenkyuujo,"Feb 10, 2008",7.8,244,"Escaping from the Surprise Zombies of the mansion, Nami, Chopper and Usopp discover the truth about Cindry's identity and Dr. Hogback's experiments before being approached by a mysterious samurai zombie with Brook's voice.",tt0388629
One Piece,1,343,Sono Na wa Moriah! Kage o Nigiru Dai Kaizoku no Wana,"Feb 17, 2008",7.8,232,"After beating the zombies, the Straw Hat Pirates learn that one of the Shichibukai, Gekko Moriah, has been stealing people's shadows and using them to revive zombies.",tt0388629
One Piece,1,344,Zombie Song no Kyouen! Youchi no Kane wa Yami no Oto,"Feb 24, 2008",7.7,237,"Usopp, Chopper, and Nami get trapped in a coffin after being slashed by a zombie samurai. Meanwhile, Luffy and the rest of the Straw Hats make short work of some haunted paintings!",tt0388629
One Piece,1,345,Doubutsu Ippai? Perona no Wonder Garden,"Mar 2, 2008",7.5,230,"After awakening the General Zombies, Absalom is accosted by Lola, a zombie warthog obsessed with making him her husband. After learning that he's chosen Nami to be his bride, Lola sets her sights on the navigator.",tt0388629
One Piece,1,346,Kieru Mugiwara Ichimi! Arawareta Nazo no Kenshi!,"Mar 9, 2008",7.8,227,"The three remaining Straw Hats are lured by Buhichuck into a room where they are forced to face an army of armored General Zombies, but are able to handle them until the zombies are joined by a strange swordsman named Jigoro.",tt0388629
One Piece,1,347,Nokoru Kishidou! Nami o Mamoru Uragiri Zombie,"Mar 16, 2008",7.8,229,"A penguin zombie starts acting an awful lot like Sanji, Nami continues running for her life, and Robin and Franky buy some time by blowing up a bridge!",tt0388629
One Piece,1,348,Sora kara Sanjou! Kenkyou Hanauta wa Ano Otoko!,"Mar 23, 2008",8.0,234,"Nami gives love advice to a zombie, Luffy finds himself face-to-face with Gecko Moria, and Robin gets caught in spooky spider web. Things look bleak for the Straw Hats until their skeleton friend lends a hand!",tt0388629
One Piece,1,349,Luffy Kinkyuujitai! Saikyou no Kage no Ikisaki,"Mar 30, 2008",8.0,237,"Brook strikes the final blow in his battle with the spider monkey, Gecko Moria's devious plan is revealed, and Luffy's escape attempt leads to the loss of something he can't live without!",tt0388629
One Piece,1,350,Majin to Yobareta Senshi!! Oz Fukkatsu no Toki,"Apr 20, 2008",8.0,232,"With Luffy's shadow, Moria and his followers head into the freezer holding his ultimate special zombie that he believes will help him gain power in the New World. At the same time Brook parts ways from Franky and Robin after giving further crucial advice regarding the zombies so he can go forth to defeat the zombie Ryuma and reclaiming his shadow from the samurai fenc... Read all",tt0388629
One Piece,1,351,500-nenburi no Mezame!! Oars Kaigan!!,"Apr 27, 2008",7.8,233,"Luffy's shadow is forced into the body of a monster, Usopp and Chopper get incinerated, and Nami is kidnapped by a zombie who wants to make her his wife!",tt0388629
One Piece,1,352,Shinnen no Inochigoi!! Afro o Mamoru Brook,"May 4, 2008",7.9,236,"Brook confronts Ryuma, recalling his time on Thriller Bark five years prior - and his first battle with Ryuma and how he lost to a zombie with his own shadow.",tt0388629
One Piece,1,353,Otoko no Chikai wa Shinazu!! Tooi Sora de Matsu Tomo e,"May 11, 2008",8.2,254,"Usopp, Chopper, Robin, and Franky return to the Thousand Sunny, discovering their ship had been ransacked but Luffy, Zoro, and Sanji returned to them without their shadows.",tt0388629
One Piece,1,354,Kanarazu Ai ni Iku!! Brook to Yakusoku no Misaki,"May 18, 2008",7.5,236,"Luffy, Usopp, Sanji, and Zoro tell the rest of the crew how they got to meet Laboon as they started their new journey, while Brook reflects on his promise to return to Laboon amidst his duel with Ryuma.",tt0388629
One Piece,1,355,Meshi to Nami to Kage!! Luffy Ikari no Daihangeki,"May 25, 2008",7.9,229,"Luffy sets out to regain his shadow and convince Brook to join the crew. Meanwhile, Sanji races to stop Nami's zombie wedding before it's too late!",tt0388629
One Piece,1,356,Usopp Saikyou? Negative wa Makasetoke,"Jun 1, 2008",7.9,231,Luffy continues to take on Moriah while Chopper and Robin remain behind to take on Hogback and his loyal zombie servants.,tt0388629
One Piece,1,357,General Zombie Shunsatsu!! Oars wa Bouken Kibun!!,"Jun 8, 2008",8.1,230,"Usopp continues to stand up to Perona's Negative Hollows while wiping out Wild Zombies, while Brook is held at the mercy of Ryuma, who finally proves his superiority over the original by defeating the skeleton in battle before Zoro arrival.",tt0388629
One Piece,1,358,Honoo no Knight Sanji!! Keritsubuse Itsuwari no Kyoshiki,"Jun 15, 2008",7.8,229,"Luffy attempts to attack Gekko Moriah, but instead is forced to face his shadow clone: Doppelman, while Usopp continues to maneuver around the Wild Zombies to get to Perona only to now face Kumashi's wrath.",tt0388629
One Piece,1,359,Suke Suke no Innen? Ubawareta Sanji no Yume,"Jun 22, 2008",7.7,232,"Sanji finally gets to the chapel where Absalom is about to marry Nami, where he reveals his dreams. Usopp is still trying to catch the Ghost Princess, while Luffy can't get rid of Moria's shadow.",tt0388629
One Piece,1,360,Tasukete Hero!? Teki wa Fujimi no Princess,"Jun 29, 2008",8.0,233,"Usopp evades Kumashi and keeps chasing Perona, but she seems to be untouchable. Sogeking comes to help him and together they discover the Ghost Princess' weak point.",tt0388629
One Piece,1,361,Perona Kyoufu!? Uso no U wa Usopp no U,"Jul 6, 2008",7.9,235,Usopp defeats Perona using his negativeness and his lies. Sanji and Luffy's zombies finally surrender to Moria. Battle between Zoro and Brook's zombie seems to be through.,tt0388629
One Piece,1,362,Yane ni Mau Zangeki!! Kecchaku Zoro Tai Ryuuma,"Jul 13, 2008",8.2,258,Zoro defeats Ryuma and the former samurai gives him his sword. Oz is approaching while Luffy can not find a way to attack Moria.,tt0388629
One Piece,1,363,Chopper Gekido!! Hogback Ma no Ijutsu,"Jul 20, 2008",7.8,227,Dr Hogback tells Chopper how he met Cindri. Chopper goes mad and bids Cindry to rebel against her zombie nature. Robin fools Hogback so he makes Sanji and Zoro's zombies fall from the tower. Luffy finally faces Oz.,tt0388629
One Piece,1,364,Oz Hoeru!! Detekoi Mugiwara no Ichimi,"Aug 3, 2008",7.5,234,"Moria's mansion is reduced to ruins as the zombie with Luffy's shadow stalks the Straw Hats! As the walls come tumbling down, Chopper puts the hurt on Hogback, and Nami vanishes right before Sanji's eyes!",tt0388629
One Piece,1,365,Teki wa Luffy!! Saikyou Zombie Tai Mugiwara no Ichimi,"Aug 10, 2008",7.8,232,"One by one, the Straw Hats attack Oars, but the monstrous zombie appears too powerful to be defeated. Luffy's got his sights set on Moria, but he'd better hurry if he wants to save his crew!",tt0388629
One Piece,1,366,Taorero Absalom!! Nami Yuujou no Raigeki!!,"Aug 17, 2008",7.8,229,Absalom is about to kiss Nami when she wakes up and suddenly Lola appears and pretends to fight Nami so she can escape. Absalom falls under Nami's lightning bolt while the rest of the straw hat crew is gathering to stop Oz.,tt0388629
One Piece,1,367,Ubae Down!! Hissatsu Mugiwara Docking?,"Aug 23, 2008",8.2,241,"In order to fight Oz, Franky summons the docking strategy, but Robin won't cooperate. The crew must find a way to take down Oz all together. Perona's zombies find an unknown Kuma man in the Sunny.",tt0388629
One Piece,1,368,Ashioto Naki Shuurai!! Nazo no Boumonsha: Boukun Kuma,"Aug 30, 2008",8.1,237,Battle to knock down Oz continues and Luffy finally realizes he was pursuing Moria's shadow. Nami meets Kuma the tyrant.,tt0388629
One Piece,1,369,Oars Plus Moriah: Chikara to Zunou no Saikyou Gattai,"Sep 7, 2008",8.2,241,Figth against Oz continues while Luffy is returning to the mansion yard. Kuma tells Moria about the new Shichibukai Blackbeard. Moria joins Oz and he demonstrate his intelligence. Brooks appears carrying salt.,tt0388629
One Piece,1,370,Gyakuten e no Hisaku: Nightmare Luffy Kenzan,"Sep 14, 2008",8.1,244,Luffy is returning to the mansion when he is stopped by a group of shadowless survivors. The straw hat pirates are in trouble while Moria seems to be winning the battle. Nightmaere Luffy must come into action.,tt0388629
One Piece,1,371,"Kaimetsu, Mugiwara Ichimi: Kagekage no Chikara Zenkai","Sep 21, 2008",8.2,243,"The crew makes its best to defeat the Special Zombie but they are overpowered by his force. Chopper finds a weak point when he deduces how Oz died. Only Zoro, Chopper and Nami are still standing.",tt0388629
